Feature ,Leaf id,Y = 0,Y = 1,Y = 2,Y = 3,Y = 4,Y = 5,Y = 6,Y = 7,Y = 8,Y = 9,Y = 10,Y = 11,Y = 12,Y = 13,Y = 14,Y = 15,Y = 16,Y = 17,Y = 18,Y = 19,Y = 20,Y = 21,Y = 22,Y = 23,Y = 24,Y = 25, Preferred Class, P(Y) = 0,P(Y) = 1,P(Y) = 2,P(Y) = 3,P(Y) = 4,P(Y) = 5,P(Y) = 6,P(Y) = 7,P(Y) = 8,P(Y) = 9,P(Y) = 10,P(Y) = 11,P(Y) = 12,P(Y) = 13,P(Y) = 14,P(Y) = 15,P(Y) = 16,P(Y) = 17,P(Y) = 18,P(Y) = 19,P(Y) = 20,P(Y) = 21,P(Y) = 22,P(Y) = 23,P(Y) = 24,P(Y) = 25,
181,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,2,752.0,309.0,118.0,127.0,117.0,529.0,380.0,182.0,288.0,330.0,136.0,158.0,547.0,480.0,199.0,505.0,372.0,328.0,221.0,135.0,144.0,752.0,743.0,269.0,421.0,108.0,0,0.087,0.036,0.014,0.015,0.014,0.061,0.044,0.021,0.033,0.038,0.016,0.018,0.063,0.055,0.023,0.058,0.043,0.038,0.026,0.016,0.017,0.087,0.086,0.031,0.049,0.012,
181,3,5.0,242.0,334.0,401.0,630.0,244.0,169.0,324.0,467.0,306.0,462.0,568.0,11.0,58.0,12.0,67.0,85.0,183.0,416.0,625.0,384.0,8.0,4.0,518.0,345.0,626.0,4,0.001,0.032,0.045,0.054,0.084,0.033,0.023,0.043,0.062,0.041,0.062,0.076,0.001,0.008,0.002,0.009,0.011,0.024,0.056,0.083,0.051,0.001,0.001,0.069,0.046,0.084,
181,4,32.0,215.0,284.0,277.0,21.0,2.0,224.0,228.0,0.0,111.0,141.0,35.0,234.0,245.0,542.0,231.0,326.0,247.0,111.0,36.0,285.0,4.0,5.0,0.0,20.0,0.0,14,0.008,0.056,0.074,0.072,0.005,0.001,0.058,0.059,0.0,0.029,0.037,0.009,0.061,0.064,0.141,0.06,0.085,0.064,0.029,0.009,0.074,0.001,0.001,0.0,0.005,0.0,
181,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,2,757.0,551.0,392.0,525.0,525.0,773.0,549.0,506.0,745.0,632.0,597.0,641.0,558.0,538.0,211.0,572.0,448.0,511.0,522.0,718.0,512.0,760.0,747.0,618.0,754.0,212.0,5,0.051,0.037,0.026,0.035,0.035,0.052,0.037,0.034,0.05,0.042,0.04,0.043,0.038,0.036,0.014,0.038,0.03,0.034,0.035,0.048,0.034,0.051,0.05,0.042,0.051,0.014,
182,3,0.0,0.0,60.0,3.0,222.0,0.0,0.0,0.0,10.0,4.0,1.0,85.0,0.0,0.0,0.0,0.0,9.0,0.0,115.0,42.0,16.0,0.0,0.0,169.0,12.0,522.0,25,0.0,0.0,0.047,0.002,0.175,0.0,0.0,0.0,0.008,0.003,0.001,0.067,0.0,0.0,0.0,0.0,0.007,0.0,0.091,0.033,0.013,0.0,0.0,0.133,0.009,0.411,
182,4,32.0,215.0,284.0,277.0,21.0,2.0,224.0,228.0,0.0,111.0,141.0,35.0,234.0,245.0,542.0,231.0,326.0,247.0,111.0,36.0,285.0,4.0,5.0,0.0,20.0,0.0,14,0.008,0.056,0.074,0.072,0.005,0.001,0.058,0.059,0.0,0.029,0.037,0.009,0.061,0.064,0.141,0.06,0.085,0.064,0.029,0.009,0.074,0.001,0.001,0.0,0.005,0.0,
182,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,2,0.0,0.0,37.0,0.0,156.0,117.0,0.0,0.0,0.0,0.0,115.0,217.0,10.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,60.0,122.0,100.0,6.0,87.0,0.0,11,0.0,0.0,0.035,0.0,0.149,0.112,0.0,0.0,0.0,0.0,0.11,0.208,0.01,0.011,0.0,0.005,0.0,0.0,0.0,0.0,0.057,0.117,0.096,0.006,0.083,0.0,
183,3,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.008,0.0,0.015,0.0,0.0,0.008,0.0,
183,4,789.0,766.0,699.0,805.0,612.0,561.0,773.0,734.0,755.0,747.0,624.0,544.0,782.0,771.0,753.0,769.0,783.0,758.0,748.0,795.0,753.0,640.0,652.0,781.0,698.0,734.0,3,0.042,0.041,0.037,0.043,0.033,0.03,0.041,0.039,0.04,0.04,0.033,0.029,0.042,0.041,0.04,0.041,0.042,0.04,0.04,0.042,0.04,0.034,0.035,0.041,0.037,0.039,
183,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,2,0.0,0.0,37.0,0.0,156.0,214.0,0.0,0.0,0.0,0.0,115.0,217.0,10.0,12.0,0.0,34.0,0.0,0.0,0.0,1.0,60.0,124.0,100.0,6.0,88.0,0.0,11,0.0,0.0,0.032,0.0,0.133,0.182,0.0,0.0,0.0,0.0,0.098,0.185,0.009,0.01,0.0,0.029,0.0,0.0,0.0,0.001,0.051,0.106,0.085,0.005,0.075,0.0,
184,3,0.0,0.0,112.0,0.0,35.0,48.0,0.0,8.0,0.0,0.0,116.0,89.0,20.0,34.0,3.0,96.0,0.0,0.0,0.0,40.0,136.0,98.0,112.0,20.0,101.0,1.0,20,0.0,0.0,0.105,0.0,0.033,0.045,0.0,0.007,0.0,0.0,0.109,0.083,0.019,0.032,0.003,0.09,0.0,0.0,0.0,0.037,0.127,0.092,0.105,0.019,0.094,0.001,
184,4,789.0,766.0,587.0,805.0,577.0,513.0,773.0,726.0,755.0,747.0,508.0,455.0,762.0,737.0,750.0,673.0,783.0,758.0,748.0,755.0,617.0,542.0,540.0,761.0,597.0,733.0,3,0.044,0.043,0.033,0.045,0.032,0.029,0.044,0.041,0.043,0.042,0.029,0.026,0.043,0.042,0.042,0.038,0.044,0.043,0.042,0.043,0.035,0.031,0.03,0.043,0.034,0.041,
184,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,2,783.0,750.0,722.0,793.0,764.0,765.0,762.0,714.0,753.0,746.0,717.0,755.0,752.0,747.0,737.0,774.0,774.0,737.0,737.0,784.0,772.0,738.0,695.0,764.0,760.0,723.0,3,0.04,0.038,0.037,0.041,0.039,0.039,0.039,0.037,0.039,0.038,0.037,0.039,0.039,0.038,0.038,0.04,0.04,0.038,0.038,0.04,0.04,0.038,0.036,0.039,0.039,0.037,
185,3,0.0,9.0,8.0,12.0,1.0,10.0,11.0,11.0,2.0,1.0,8.0,0.0,2.0,4.0,7.0,29.0,1.0,8.0,4.0,12.0,21.0,26.0,45.0,15.0,26.0,7.0,22,0.0,0.032,0.029,0.043,0.004,0.036,0.039,0.039,0.007,0.004,0.029,0.0,0.007,0.014,0.025,0.104,0.004,0.029,0.014,0.043,0.075,0.093,0.161,0.054,0.093,0.025,
185,4,6.0,7.0,6.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,14.0,6.0,38.0,32.0,9.0,0.0,8.0,13.0,7.0,0.0,20.0,0.0,12.0,8.0,0.0,4.0,12,0.03,0.035,0.03,0.0,0.015,0.0,0.0,0.045,0.0,0.0,0.069,0.03,0.188,0.158,0.045,0.0,0.04,0.064,0.035,0.0,0.099,0.0,0.059,0.04,0.0,0.02,
185,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,2,701.0,67.0,597.0,619.0,145.0,615.0,341.0,567.0,638.0,601.0,487.0,602.0,661.0,683.0,605.0,615.0,233.0,266.0,104.0,640.0,707.0,670.0,642.0,471.0,597.0,4.0,20,0.054,0.005,0.046,0.048,0.011,0.048,0.026,0.044,0.05,0.047,0.038,0.047,0.051,0.053,0.047,0.048,0.018,0.021,0.008,0.05,0.055,0.052,0.05,0.037,0.046,0.0,
186,3,82.0,683.0,125.0,174.0,619.0,150.0,421.0,147.0,115.0,145.0,230.0,153.0,91.0,64.0,132.0,159.0,541.0,471.0,633.0,144.0,65.0,68.0,53.0,293.0,163.0,719.0,25,0.012,0.103,0.019,0.026,0.093,0.023,0.063,0.022,0.017,0.022,0.035,0.023,0.014,0.01,0.02,0.024,0.081,0.071,0.095,0.022,0.01,0.01,0.008,0.044,0.025,0.108,
186,4,6.0,16.0,14.0,12.0,4.0,10.0,11.0,20.0,2.0,1.0,22.0,6.0,40.0,36.0,16.0,29.0,9.0,21.0,11.0,12.0,41.0,26.0,57.0,23.0,26.0,11.0,22,0.012,0.033,0.029,0.025,0.008,0.021,0.023,0.041,0.004,0.002,0.046,0.012,0.083,0.075,0.033,0.06,0.019,0.044,0.023,0.025,0.085,0.054,0.118,0.048,0.054,0.023,
186,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187,2,789.0,766.0,735.0,805.0,768.0,775.0,767.0,734.0,755.0,747.0,737.0,761.0,635.0,783.0,737.0,803.0,779.0,757.0,748.0,796.0,796.0,764.0,660.0,787.0,785.0,734.0,3,0.04,0.039,0.037,0.041,0.039,0.039,0.039,0.037,0.038,0.038,0.037,0.039,0.032,0.04,0.037,0.041,0.04,0.038,0.038,0.04,0.04,0.039,0.033,0.04,0.04,0.037,
187,3,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,97.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,64.0,0.0,1.0,0.0,12,0.0,0.0,0.006,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.548,0.0,0.011,0.0,0.006,0.0,0.0,0.0,0.04,0.0,0.362,0.0,0.006,0.0,
187,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,28.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.117,0.0,0.025,0.008,0.0,0.0,0.083,0.0,0.233,0.0,0.0,0.0,
187,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,2,679.0,172.0,32.0,88.0,263.0,379.0,13.0,244.0,504.0,420.0,395.0,394.0,203.0,251.0,3.0,147.0,15.0,185.0,207.0,612.0,2.0,378.0,384.0,572.0,594.0,406.0,0,0.09,0.023,0.004,0.012,0.035,0.05,0.002,0.032,0.067,0.056,0.052,0.052,0.027,0.033,0.0,0.019,0.002,0.025,0.027,0.081,0.0,0.05,0.051,0.076,0.079,0.054,
188,3,110.0,594.0,703.0,717.0,505.0,396.0,754.0,490.0,251.0,327.0,342.0,367.0,432.0,532.0,734.0,656.0,764.0,572.0,541.0,184.0,794.0,386.0,276.0,215.0,191.0,328.0,20,0.009,0.049,0.058,0.059,0.042,0.033,0.062,0.04,0.021,0.027,0.028,0.03,0.036,0.044,0.06,0.054,0.063,0.047,0.044,0.015,0.065,0.032,0.023,0.018,0.016,0.027,
188,4,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,16.0,0.0,4.0,1.0,0.0,0.0,17.0,0.0,92.0,0.0,1.0,0.0,12,0.0,0.0,0.003,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.007,0.0,0.529,0.0,0.054,0.0,0.013,0.003,0.0,0.0,0.057,0.0,0.31,0.0,0.003,0.0,
188,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,2,789.0,749.0,736.0,797.0,767.0,774.0,766.0,721.0,755.0,747.0,733.0,758.0,728.0,777.0,743.0,785.0,770.0,746.0,733.0,796.0,794.0,752.0,707.0,787.0,763.0,734.0,3,0.04,0.038,0.037,0.04,0.039,0.039,0.039,0.037,0.038,0.038,0.037,0.038,0.037,0.039,0.038,0.04,0.039,0.038,0.037,0.04,0.04,0.038,0.036,0.04,0.039,0.037,
189,3,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,23.0,0.0,0.0,0.0,12,0.0,0.057,0.0,0.0,0.0,0.0,0.029,0.014,0.0,0.0,0.014,0.0,0.414,0.0,0.014,0.0,0.0,0.0,0.029,0.0,0.071,0.029,0.329,0.0,0.0,0.0,
189,4,0.0,13.0,0.0,8.0,1.0,1.0,5.0,12.0,0.0,0.0,5.0,3.0,35.0,6.0,9.0,18.0,13.0,12.0,13.0,0.0,14.0,10.0,22.0,0.0,23.0,0.0,12,0.0,0.058,0.0,0.036,0.004,0.004,0.022,0.054,0.0,0.0,0.022,0.013,0.157,0.027,0.04,0.081,0.058,0.054,0.058,0.0,0.063,0.045,0.099,0.0,0.103,0.0,
189,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,2,741.0,693.0,246.0,721.0,493.0,240.0,488.0,537.0,694.0,645.0,490.0,674.0,228.0,590.0,549.0,545.0,393.0,742.0,568.0,68.0,59.0,26.0,36.0,598.0,6.0,600.0,17,0.063,0.059,0.021,0.062,0.042,0.021,0.042,0.046,0.059,0.055,0.042,0.058,0.02,0.051,0.047,0.047,0.034,0.064,0.049,0.006,0.005,0.002,0.003,0.051,0.001,0.051,
190,3,48.0,56.0,490.0,76.0,274.0,534.0,278.0,184.0,61.0,102.0,243.0,84.0,500.0,187.0,194.0,240.0,377.0,4.0,165.0,728.0,735.0,726.0,671.0,189.0,757.0,134.0,24,0.006,0.007,0.061,0.009,0.034,0.066,0.035,0.023,0.008,0.013,0.03,0.01,0.062,0.023,0.024,0.03,0.047,0.0,0.021,0.091,0.091,0.09,0.083,0.024,0.094,0.017,
190,4,0.0,17.0,0.0,8.0,1.0,1.0,7.0,13.0,0.0,0.0,6.0,3.0,64.0,6.0,10.0,18.0,13.0,12.0,15.0,0.0,19.0,12.0,45.0,0.0,23.0,0.0,12,0.0,0.058,0.0,0.027,0.003,0.003,0.024,0.044,0.0,0.0,0.02,0.01,0.218,0.02,0.034,0.061,0.044,0.041,0.051,0.0,0.065,0.041,0.154,0.0,0.078,0.0,
190,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191,3,420.0,445.0,267.0,415.0,422.0,27.0,462.0,433.0,416.0,47.0,371.0,537.0,496.0,474.0,410.0,59.0,530.0,443.0,342.0,351.0,527.0,368.0,453.0,456.0,428.0,210.0,11,0.043,0.045,0.027,0.042,0.043,0.003,0.047,0.044,0.042,0.005,0.038,0.055,0.051,0.048,0.042,0.006,0.054,0.045,0.035,0.036,0.054,0.038,0.046,0.046,0.044,0.021,
